ProductID	FOB	Duty	Freight	Other	Standard Unit Cost
CP&A/BLU-22679	17.04	2.73	0.69	1.0799999999999983	21.54
CP&A/BLU-23800	2.55	0.42	0.2	0.03000000000000025	3.2
CP&A/BLU-30876	2.55	0.48	0.15	0.26000000000000023	3.44
CP&A/BLU-41613	2.69	0.46	0.14	0.31000000000000005	3.6
CP&A/BLU-72965	8.71	1.49	0.33	1.5399999999999991	12.07
CP&A/BLU-83359	14.27	2.62	0.56	2.4299999999999997	19.88
CP&A/BLU-94682	16.34	2.52	0.79	0.8200000000000003	20.47
CP&A/BOD-34261	24.63	3.98	0.79	3.1600000000000037	32.56
CP&A/BRA-56149	3.74	0.63	0.15	0.34999999999999964	4.87
CP&A/BW-59953	1.8	0.31	0.14	0.22999999999999998	2.48
CP&A/CAS-02416	2.82	0.51	0.18	0.2899999999999996	3.8
CP&A/CAS-07716	15.53	2.53	0.47	1.5100000000000016	20.04
CP&A/CEL-13796	1.88	0.34	0.17	0.10000000000000053	2.49
CP&A/CEL-94397	11.2	1.9	0.46	0.7899999999999991	14.35
CP&A/CHA-68703	7.29	1.32	0.61	0.3100000000000005	9.53
CP&A/CHA-74869	2.43	0.41	0.2	0.24999999999999956	3.29
CP&A/CLE-15791	5.44	0.9	0.09	0.969999999999998	7.399999999999999
CP&A/CLE-60030	11.37	1.84	0.28	1.5100000000000016	15.0
CP&A/CLI-46880	3.13	0.53	0.09	0.5	4.25
CP&A/COB-72804	3.8	0.7	0.19	0.45999999999999996	5.15
CP&A/COL-53746	9.29	1.41	0.24	0.7100000000000009	11.65
CP&A/COM-02537	5.32	0.92	0.34	0.2699999999999996	6.85
CP&A/COM-85098	15.15	2.68	0.8	2.6199999999999974	21.25
CP&A/COV-19847	10.39	1.95	1.02	1.3000000000000007	14.66
CP&A/COV-80523	22.67	4.14	1.54	1.4899999999999984	29.84
CP&A/CUS-74256	8.01	1.57	0.32	1.3599999999999994	11.26
CP&A/DBP-59700	8.9	1.41	0.33	0.7899999999999991	11.43
CP&A/DES-50619	11.27	1.96	0.86	1.3599999999999994	15.45
CP&A/DIG-15909	7.1	1.24	0.2	0.9800000000000004	9.52
CP&A/DIG-55437	2.71	0.46	0.24	0.10999999999999988	3.52
CP&A/DIS-08940	2.26	0.39	0.07	0.33000000000000007	3.05
CP&A/DOC-92383	38.48	6.15	0.78	4.220000000000006	49.63
CP&A/DRE-17620	15.24	2.48	1.27	1.0500000000000007	20.04
CP&A/DUA-70269	18.27	3.12	0.58	1.2100000000000009	23.18
CP&A/EAG-82029	8.39	1.45	0.22	0.47999999999999865	10.54
CP&A/EAR-05902	5.54	0.98	0.47	0.7800000000000002	7.77
CP&A/EAS-12677	4.95	0.86	0.36	0.4499999999999993	6.62
CP&A/EFO-06677	3.51	0.57	0.11	0.34999999999999964	4.54
CP&A/EFO-28384	5.03	0.81	0.22	0.3800000000000008	6.44
CP&A/EFO-43247	18.48	3.3	0.64	2.009999999999998	24.43
CP&A/EFO-52725	1.79	0.32	0.12	0.18999999999999995	2.42
CP&A/EFO-53108	6.17	1.09	0.34	0.9599999999999991	8.559999999999999
CP&A/EFO-54219	5.59	0.98	0.24	0.5799999999999992	7.39
CP&A/EFO-77893	6.33	1.01	0.1	0.9100000000000001	8.35
CP&A/EMP-02564	103.66	16.19	8.98	1.7700000000000102	130.6
CP&A/EMP-08650	2.63	0.46	0.16	0.27	3.52
CP&A/EMP-10405	3.5	0.61	0.19	0.6099999999999977	4.909999999999998
CP&A/EMP-14426	6.0	1.0	0.2	1.1499999999999995	8.35
CP&A/EMP-25141	22.72	3.5	1.57	0.9600000000000009	28.75
CP&A/EMP-30981	9.66	1.59	0.77	0.3600000000000012	12.38
CP&A/EMP-47776	27.59	5.06	2.08	3.8800000000000026	38.61
CP&A/EMP-56584	18.41	3.4	1.42	2.2200000000000024	25.45
CP&A/EMP-82015	11.28	1.88	0.26	0.9800000000000004	14.4
CP&A/EPA-01656	2.16	0.41	0.18	0.2699999999999996	3.02
CP&A/EPA-45412	13.22	2.23	0.7	1.259999999999998	17.41
CP&A/EPA-80414	2.23	0.41	0.06	0.33999999999999986	3.04
CP&A/EVE-91701	11.72	1.99	0.85	1.469999999999997	16.029999999999998
CP&A/EXC-82459	5.61	1.05	0.48	0.4299999999999997	7.57
CP&A/FAC-17950	3.66	0.61	0.17	0.21999999999999975	4.66
CP&A/FIN-58357	4.71	0.78	0.26	0.7599999999999998	6.51
CP&A/FOR-01064	21.34	3.51	1.62	2.299999999999997	28.77
CP&A/FOR-04483	10.75	1.98	0.68	0.8100000000000005	14.22
CP&A/FOR-30236	2.36	0.45	0.18	0.2699999999999996	3.26
CP&A/FOR-37352	5.09	0.91	0.2	0.7000000000000002	6.9
CP&A/FOR-44114	13.48	2.25	0.42	0.7899999999999956	16.939999999999998
CP&A/FOR-51663	2.43	0.42	0.17	0.20999999999999952	3.2299999999999995
CP&A/FOR-52058	20.92	3.71	1.8	1.6100000000000065	28.04000000000001
CP&A/FOR-62933	4.02	0.72	0.23	0.75	5.72
CP&A/FOR-96049	7.61	1.35	0.43	0.9900000000000002	10.38
CP&A/FOS-02722	5.01	0.79	0.37	0.20999999999999996	6.38
CP&A/FOS-16124	6.22	1.15	0.15	0.9599999999999991	8.479999999999999
CP&A/FOS-23059	3.58	0.66	0.2	0.46999999999999975	4.91
CP&A/FOS-30821	22.7	3.65	1.69	1.3900000000000006	29.43
CP&A/FOS-62114	5.66	1.0	0.46	0.7000000000000002	7.82
CP&A/FOS-63862	24.63	3.95	0.55	1.8399999999999999	30.97
CP&A/FOS-72516	3.03	0.46	0.11	0.25000000000000044	3.85
CP&A/FOS-92586	7.64	1.23	0.33	0.8100000000000005	10.01
CP&A/GAL-50490	1.82	0.35	0.09	0.2400000000000002	2.5
CP&A/GEN-40432	6.75	1.18	0.29	0.6000000000000014	8.82
CP&A/GEN-75712	2.09	0.36	0.05	0.15000000000000036	2.65
CP&A/GEN-88816	14.22	2.42	1.16	0.9600000000000009	18.76
CP&A/GOL-36159	10.02	1.75	0.6	0.8500000000000014	13.22
CP&A/GRA-10646	6.32	0.97	0.42	0.2400000000000002	7.95
CP&A/GRE-47013	6.28	1.08	0.39	0.5999999999999996	8.35
CP&A/GRO-82268	25.54	4.12	1.71	2.09	33.46
CP&A/HEA-07798	17.27	2.76	0.66	1.4899999999999984	22.18
CP&A/HEA-69451	2.39	0.46	0.07	0.43000000000000016	3.35
CP&A/HIG-24405	4.21	0.76	0.3	0.6800000000000006	5.95
CP&A/HIG-74193	15.39	2.45	0.24	2.330000000000002	20.41
CP&A/HIG-86749	6.94	1.27	0.32	0.8099999999999987	9.34
CP&A/HJX-23228	4.05	0.79	0.13	0.7999999999999998	5.77
CP&A/HOM-47562	2.88	0.47	0.14	0.27	3.76
CP&A/HRW-06189	6.61	1.0	0.5	0.16999999999999993	8.28
CP&A/HTC-31614	12.84	2.35	0.93	1.659999999999993	17.779999999999994
CP&A/HTC-57411	3.0	0.54	0.22	0.36999999999999966	4.13
CP&A/HTC-61767	18.05	3.04	0.61	3.289999999999999	24.99
CP&A/HTC-78926	2.88	0.53	0.08	0.33999999999999986	3.83
CP&A/HTC-86830	18.72	3.42	0.59	1.75	24.48
CP&A/HTC-91481	4.86	0.81	0.27	0.17999999999999972	6.119999999999999
CP&A/HTC-95283	17.34	2.9	1.63	2.140000000000004	24.01
CP&A/HUA-53063	2.09	0.34	0.03	0.2800000000000007	2.74
CP&A/HUA-82791	17.33	2.83	0.94	1.4400000000000013	22.54
CP&A/ICO-77884	7.26	1.31	0.49	0.8099999999999987	9.87
CP&A/IK-34235	1.59	0.25	0.02	0.1499999999999997	2.01
CP&A/INC-21653	7.29	1.27	0.22	0.7699999999999996	9.55
CP&A/INC-91465	3.0	0.51	0.25	0.040000000000000036	3.8
CP&A/IPH-03084	3.99	0.68	0.08	0.5199999999999996	5.27
CP&A/IPH-10586	6.03	1.04	0.25	0.28999999999999826	7.6099999999999985
CP&A/IPH-22355	4.42	0.73	0.15	0.589999999999999	5.89
CP&A/IPH-24888	3.02	0.56	0.22	0.4199999999999995	4.22
CP&A/IPH-28687	3.1	0.49	0.07	0.2200000000000002	3.88
CP&A/IPH-29326	6.58	1.17	0.26	1.0600000000000005	9.07
CP&A/IPH-44524	4.88	0.89	0.29	0.6399999999999979	6.6999999999999975
CP&A/IPH-67013	33.7	5.83	0.66	4.57	44.76
CP&A/IPH-80255	3.2	0.54	0.2	0.20999999999999996	4.15
CP&A/IPH-84123	13.11	2.34	1.16	0.6900000000000013	17.3
CP&A/ISM-17722	3.46	0.65	0.3	0.22999999999999954	4.64
CP&A/JBG-04247	8.49	1.48	0.56	0.7799999999999994	11.31
CP&A/JBL-83122	14.65	2.61	1.04	1.7399999999999984	20.04
CP&A/JIA-85482	6.81	1.28	0.42	1.1600000000000001	9.67
CP&A/KIN-53372	2.46	0.4	0.18	0.08000000000000007	3.12
CP&A/KOO-87638	21.9	3.7	1.36	1.0100000000000016	27.97
CP&A/KYO-10206	6.23	1.03	0.1	1.0799999999999992	8.44
CP&A/LE-28028	4.53	0.73	0.29	0.5	6.05
CP&A/LG-51922	17.26	3.04	1.09	0.4800000000000004	21.87
CP&A/LG-57716	2.82	0.51	0.15	0.41000000000000014	3.89
CP&A/LG-68625	9.04	1.52	0.4	0.8800000000000008	11.84
CP&A/LG-93566	2.24	0.38	0.1	0.2999999999999998	3.02
CP&A/LG-98449	13.63	2.36	1.01	0.39000000000000057	17.39
CP&A/LIG-78895	9.28	1.58	0.78	0.13000000000000078	11.77
CP&A/MAN-68777	11.01	1.66	0.17	0.9399999999999995	13.78
CP&A/MIR-87145	3.48	0.58	0.27	0.17999999999999972	4.51
CP&A/MOO-33802	19.23	3.33	0.42	3.1199999999999974	26.1
CP&A/MOP-14944	3.08	0.54	0.05	0.25	3.92
CP&A/MOP-45968	4.05	0.65	0.37	0.20999999999999996	5.28
CP&A/MOP-61591	2.1	0.4	0.14	0.21999999999999975	2.86
CP&A/MOT-04048	2.93	0.54	0.18	0.22999999999999954	3.88
CP&A/MOT-36813	5.14	0.85	0.09	0.3600000000000012	6.44
CP&A/MOT-43348	8.41	1.63	0.33	1.4800000000000004	11.85
CP&A/MOT-44209	1.43	0.26	0.03	0.30999999999999983	2.03
CP&A/MOT-44801	22.85	3.74	0.87	2.189999999999994	29.65
CP&A/MOT-59245	13.26	2.1	0.79	1.2600000000000016	17.41
CP&A/MOT-73311	3.48	0.56	0.09	0.2400000000000002	4.37
CP&A/MOT-78043	8.61	1.6	0.38	1.0299999999999994	11.62
CP&A/MOT-79326	2.65	0.5	0.07	0.3400000000000003	3.56
CP&A/MOT-81357	2.77	0.5	0.18	0.3099999999999996	3.76
CP&A/MPE-10829	5.4	0.91	0.36	0.6999999999999993	7.37
CP&A/MPE-33481	12.64	2.15	0.76	1.0399999999999991	16.59
CP&A/MPE-33797	5.14	0.94	0.08	1.12	7.28
CP&A/MPE-83310	3.42	0.65	0.16	0.6399999999999997	4.87
CP&A/MPE-85443	3.61	0.58	0.17	0.27000000000000046	4.63
CP&A/MPE-98744	12.8	2.27	1.11	0.9299999999999997	17.11
CP&A/MUC-10046	5.99	0.99	0.1	0.41999999999999993	7.5
CP&A/MUL-64076	1.5	0.28	0.08	0.21999999999999997	2.08
CP&A/MUS-83538	5.03	0.89	0.09	0.40000000000000036	6.41
CP&A/MYB-07860	10.15	1.7	0.23	0.8699999999999992	12.95
CP&A/NEE-02254	12.3	2.09	0.33	2.119999999999999	16.84
CP&A/NEE-68999	21.57	3.39	1.1	2.1899999999999977	28.25
CP&A/NEW-08324	10.74	1.84	0.64	1.9499999999999975	15.169999999999998
CP&A/NEW-15084	21.44	3.73	0.49	4.829999999999998	30.49
CP&A/NEW-24064	5.09	0.81	0.44	0.1499999999999968	6.4899999999999975
CP&A/NEW-28057	6.05	0.92	0.43	0.2699999999999996	7.669999999999999
CP&A/NEW-37838	5.64	1.04	0.16	0.8600000000000003	7.7
CP&A/NEW-37968	3.54	0.66	0.33	0.35999999999999943	4.89
CP&A/NEW-46548	6.2	0.99	0.39	0.22999999999999954	7.81
CP&A/NEW-57527	3.64	0.62	0.18	0.16000000000000014	4.6
CP&A/NEW-72696	3.05	0.55	0.12	0.40000000000000036	4.12
CP&A/NEW-91106	4.77	0.86	0.35	0.2500000000000009	6.23
CP&A/NIC-18136	2.39	0.41	0.13	0.25	3.18
CP&A/NIC-30332	1.46	0.23	0.08	0.1499999999999999	1.92
CP&A/NIT-92811	7.97	1.28	0.53	0.5300000000000011	10.31
CP&A/NO-92881	10.65	1.95	0.17	1.9600000000000009	14.73
CP&A/NOK-00409	8.66	1.6	0.59	1.2300000000000004	12.08
CP&A/NOK-10719	3.07	0.59	0.09	0.6000000000000001	4.35
CP&A/NOK-63878	22.65	3.65	1.86	1.240000000000002	29.4
CP&A/NOK-85707	33.87	6.48	2.28	5.250000000000007	47.88
CP&A/NOO-38743	6.42	1.04	0.59	0.5599999999999987	8.61
CP&A/NOO-47218	6.51	1.08	0.51	0.09999999999999964	8.2
CP&A/NOO-47876	27.0	4.3	2.01	1.0700000000000003	34.38
CP&A/NOO-77176	5.49	0.94	0.11	0.5	7.04
CP&A/NOV-19893	14.81	2.9	0.85	2.2399999999999984	20.8
CP&A/OEM-28845	59.0	10.89	2.75	9.769999999999996	82.41
CP&A/OEM-49968	4.95	0.84	0.16	0.33999999999999986	6.29
CP&A/OEM-59293	15.35	2.35	1.31	0.38000000000000256	19.39
CP&A/OEM-60706	9.71	1.7	0.17	1.0600000000000005	12.64
CP&A/ORI-00696	21.59	3.41	0.34	1.9200000000000017	27.26
CP&A/ORI-25858	2.31	0.44	0.04	0.45999999999999996	3.25
CP&A/OTT-01598	2.97	0.51	0.23	0.3699999999999988	4.079999999999999
CP&A/OTT-03726	3.75	0.74	0.35	0.4500000000000002	5.29
CP&A/OTT-17233	3.71	0.65	0.1	0.2799999999999985	4.739999999999998
CP&A/OTT-32120	2.41	0.44	0.17	0.3700000000000001	3.39
CP&A/OTT-32272	1.98	0.36	0.05	0.38000000000000034	2.77
CP&A/OTT-47628	9.76	1.75	0.63	0.4599999999999991	12.6
CP&A/OTT-52832	9.42	1.67	0.18	1.8100000000000005	13.08
CP&A/OTT-64817	4.19	0.7	0.11	0.29999999999999893	5.3
CP&A/OTT-69396	11.48	1.98	0.95	-1.7763568394002505e-15	14.409999999999998
CP&A/OTT-81221	16.1	2.73	1.2	1.6899999999999977	21.72
CP&A/OTT-88988	3.86	0.67	0.22	0.6099999999999985	5.3599999999999985
CP&A/OTT-89482	2.56	0.46	0.04	0.5899999999999999	3.65
CP&A/OTT-98435	5.79	1.06	0.51	0.6299999999999972	7.989999999999997
CP&A/OUT-90175	10.88	1.91	0.82	1.6899999999999995	15.3
CP&A/PAI-68855	3.29	0.58	0.12	0.34999999999999964	4.34
CP&A/PAN-22047	2.79	0.45	0.18	0.3099999999999996	3.73
CP&A/PAN-45222	4.87	0.89	0.09	0.9000000000000004	6.75
CP&A/PAN-69697	3.1	0.51	0.22	0.23999999999999977	4.07
CP&A/PIA-15810	5.64	0.94	0.39	0.8399999999999999	7.81
CP&A/PLA-40531	1.94	0.34	0.06	0.3600000000000003	2.7
CP&A/PLA-90326	12.83	2.27	0.39	1.4799999999999986	16.97
CP&A/POR-42810	6.09	1.03	0.23	0.5199999999999987	7.869999999999999
CP&A/PRE-15492	12.01	1.97	0.97	1.0999999999999925	16.049999999999994
CP&A/PRE-34401	3.98	0.62	0.33	0.17999999999999883	5.1099999999999985
CP&A/PRE-60037	10.03	1.79	0.74	1.1500000000000004	13.71
CP&A/RAM-02718	3.98	0.61	0.29	0.18999999999999861	5.0699999999999985
CP&A/RED-93203	1.56	0.25	0.11	0.09999999999999987	2.02
CP&A/REI-41482	14.65	2.6	0.93	2.3200000000000003	20.5
CP&A/ROS-93559	2.46	0.43	0.09	0.43000000000000016	3.41
CP&A/ROS-97333	4.32	0.76	0.26	0.6000000000000005	5.94
CP&A/S9Y-93302	14.45	2.67	1.33	1.6400000000000041	20.09
CP&A/SAA-10893	27.78	4.76	2.0	1.2000000000000028	35.74
CP&A/SAM-10673	6.81	1.15	0.63	0.9199999999999999	9.51
CP&A/SAM-12936	16.07	3.12	1.06	2.6000000000000014	22.85
CP&A/SAM-14326	4.47	0.76	0.11	0.28000000000000025	5.62
CP&A/SAM-15896	13.57	2.25	0.95	1.5	18.27
CP&A/SAM-26552	15.04	2.51	1.16	1.4500000000000028	20.16
CP&A/SAM-27067	2.32	0.41	0.18	0.33000000000000007	3.24
CP&A/SAM-32206	10.86	1.76	0.86	0.240000000000002	13.72
CP&A/SAM-44917	14.61	2.78	0.4	2.25	20.04
CP&A/SAM-56809	2.98	0.51	0.19	0.2599999999999998	3.94
CP&A/SAM-59942	2.21	0.37	0.16	0.06999999999999984	2.81
CP&A/SAM-61332	14.56	2.64	0.68	1.5600000000000023	19.44
CP&A/SAM-65207	8.49	1.5	0.46	0.8099999999999987	11.26
CP&A/SAM-67760	5.8	0.98	0.42	0.41999999999999993	7.619999999999999
CP&A/SAM-73619	7.95	1.38	0.12	0.5	9.95
CP&A/SAM-73732	9.0	1.46	0.77	0.3099999999999987	11.54
CP&A/SAM-74281	4.12	0.68	0.15	0.6199999999999983	5.5699999999999985
CP&A/SAM-77940	7.53	1.34	0.63	0.0799999999999983	9.58
CP&A/SAM-81922	6.51	1.22	0.35	0.6499999999999986	8.729999999999999
CP&A/SAM-85212	3.61	0.66	0.17	0.5200000000000005	4.96
CP&A/SAM-91211	3.12	0.54	0.15	0.1499999999999999	3.96
CP&A/SAM-98741	1.1	0.19	0.02	0.15999999999999992	1.47
CP&A/SAN-71088	4.45	0.76	0.22	0.2600000000000007	5.69
CP&A/SAN-74893	7.05	1.21	0.23	1.3499999999999996	9.84
CP&A/SBH-66915	9.69	1.68	0.43	1.8400000000000016	13.64
CP&A/SIL-15788	11.51	1.96	0.69	1.910000000000002	16.07
CP&A/SIL-18772	16.24	2.69	1.09	2.3500000000000014	22.37
CP&A/SKI-45482	2.43	0.42	0.22	0.3299999999999996	3.4
CP&A/SKY-82572	1.03	0.17	0.06	0.1399999999999999	1.4
CP&A/SKY-87091	14.6	2.32	0.3	2.1099999999999994	19.33
CP&A/SLI-60546	14.42	2.53	1.23	0.6499999999999986	18.83
CP&A/SON-14270	9.36	1.56	0.7	0.16000000000000014	11.78
CP&A/SPR-92818	3.06	0.52	0.16	0.5799999999999983	4.3199999999999985
CP&A/T-M-18779	5.85	1.15	0.23	1.0299999999999994	8.26
CP&A/TAI-72268	27.52	5.31	1.43	3.700000000000003	37.96
CP&A/THE-95614	17.27	2.96	1.27	2.4299999999999997	23.93
CP&A/TMV-09359	3.21	0.6	0.17	0.31999999999999984	4.3
CP&A/TPU-80979	2.21	0.36	0.14	0.1299999999999999	2.84
CP&A/TRA-38805	9.27	1.68	0.2	1.2599999999999998	12.409999999999998
CP&A/TRA-83549	3.15	0.58	0.26	0.2599999999999998	4.25
CP&A/TRI-83921	9.05	1.46	0.21	1.1699999999999982	11.89
CP&A/UNI-07901	2.98	0.48	0.22	0.23999999999999977	3.92
CP&A/UNI-65031	20.32	3.72	1.25	3.030000000000001	28.32
CP&A/UNU-05741	26.5	4.17	1.06	1.4700000000000024	33.2
CP&A/URB-18129	1.59	0.3	0.15	0.20000000000000018	2.24
CP&A/URB-26931	7.99	1.3	0.32	1.2499999999999982	10.86
CP&A/URB-27154	7.66	1.21	0.57	0.3399999999999981	9.78
CP&A/URB-60423	6.3	1.16	0.13	1.2099999999999973	8.799999999999997
CP&A/URB-97572	27.24	4.92	1.82	1.8200000000000003	35.8
CP&A/USA-77894	6.31	1.07	0.11	1.2799999999999994	8.77
CP&A/VER-66222	12.03	2.21	0.41	1.4800000000000004	16.13
CP&A/VXI-50842	8.81	1.46	0.69	0.7600000000000016	11.72
CP&A/YAK-00502	14.35	2.42	1.31	1.9600000000000009	20.04
CP&A/ZBO-76849	8.05	1.34	0.4	0.3899999999999988	10.18
CP&A/ZUG-03187	4.73	0.88	0.09	1.009999999999999	6.709999999999999
CP&A/ZUG-19763	10.88	1.8	0.72	0.9699999999999971	14.37
CP&A/[AP-36594	8.63	1.56	0.74	1.0799999999999983	12.01
CP&A/[UP-87745	7.79	1.42	0.12	1.0500000000000007	10.38
E/40W-30029	2.61	0.43	0.12	0.3199999999999994	3.4799999999999995
E/55W-46359	1.72	0.31	0.07	0.3100000000000005	2.41
E/8GB-71679	12.21	2.14	0.97	1.1099999999999977	16.43
E/8GB-90683	9.31	1.75	0.55	1.1499999999999986	12.76
E/90W-23298	19.47	3.2	1.53	0.879999999999999	25.08
E/AC-18222	6.54	1.16	0.59	0.41999999999999993	8.71
E/AC-44106	7.63	1.36	0.73	0.75	10.47
E/AC-61234	2.92	0.53	0.14	0.42999999999999927	4.02
E/AC-63975	15.54	2.54	0.36	2.5900000000000034	21.03
E/ACT-07401	16.7	2.98	1.48	1.620000000000001	22.78
E/AQU-86894	10.17	1.86	0.88	1.5999999999999996	14.51
E/ASU-76385	2.85	0.53	0.22	0.3999999999999999	4.0
E/ASU-81410	3.45	0.57	0.09	0.33000000000000007	4.44
E/ATC-02720	1.63	0.29	0.14	0.08999999999999986	2.15
E/AXE-05448	7.02	1.33	0.52	0.9700000000000006	9.84
E/AXI-06135	4.78	0.78	0.33	0.40999999999999925	6.3
E/BAT-69406	2.48	0.39	0.14	0.16999999999999993	3.18
E/BAT-98993	3.22	0.53	0.25	0.2999999999999998	4.3
E/BAU-42416	6.83	1.15	0.14	0.8499999999999996	8.97
E/BAY-80606	7.35	1.16	0.12	0.7700000000000014	9.4
E/BEA-08148	11.27	1.92	0.87	0.490000000000002	14.55
E/BLA-62405	4.22	0.68	0.28	0.15000000000000036	5.33
E/BUN-02575	6.9	1.22	0.28	0.34999999999999964	8.75
E/C2G-45491	11.0	1.91	0.81	0.8499999999999996	14.57
E/CAL-78420	1.79	0.3	0.04	0.26000000000000023	2.39
E/CC0-11446	5.03	0.92	0.32	0.8999999999999995	7.17
E/CIS-69398	1.26	0.21	0.03	0.25	1.75
E/CIS-74992	17.25	3.01	0.61	3.580000000000002	24.45
E/CLA-73535	3.46	0.6	0.05	0.5600000000000005	4.67
E/COA-03250	19.35	3.46	0.93	3.5199999999999996	27.26
E/CRA-31346	10.33	1.87	0.95	1.5199999999999996	14.669999999999998
E/DEL-59673	4.11	0.7	0.16	0.3899999999999997	5.36
E/DEL-70676	12.9	2.47	1.1	1.7499999999999964	18.22
E/DEL-76442	3.32	0.56	0.05	0.45999999999999996	4.39
E/DEL-85699	15.31	2.73	0.37	1.4699999999999989	19.88
E/DIR-61355	8.68	1.52	0.6	0.23000000000000043	11.03
E/DOC-42417	2.72	0.43	0.14	0.14999999999999947	3.44
E/DPI-18390	17.4	2.72	1.03	1.4299999999999997	22.58
E/EAT-98477	1.44	0.26	0.08	0.15999999999999992	1.94
E/EMI-32131	6.13	1.02	0.34	0.6199999999999992	8.11
E/EXT-30124	2.09	0.37	0.15	0.1499999999999999	2.76
E/EXT-40735	5.35	0.93	0.16	0.41000000000000014	6.85
E/GAT-33550	21.44	3.62	0.82	2.509999999999998	28.39
E/GEN-43041	3.49	0.54	0.16	0.2999999999999998	4.49
E/GEN-50152	9.75	1.71	0.46	1.009999999999998	12.93
E/HAN-88584	14.8	2.44	1.25	1.5899999999999963	20.08
E/HI--96173	3.68	0.61	0.1	0.28000000000000025	4.67
E/HP-07616	2.68	0.52	0.04	0.5099999999999998	3.75
E/HP8-32864	8.32	1.45	0.12	0.5600000000000005	10.45
E/HUA-29122	2.14	0.35	0.04	0.1499999999999999	2.68
E/JEN-23983	10.55	1.85	0.14	0.9799999999999986	13.52
E/JEN-72589	5.67	1.01	0.26	0.35000000000000053	7.29
E/KAB-03225	6.69	1.06	0.52	0.20999999999999908	8.479999999999999
E/KAI-13686	5.36	1.01	0.49	0.6399999999999997	7.5
E/L-T-46808	17.83	3.16	0.64	3.5500000000000007	25.18
E/LAP-34575	2.88	0.48	0.14	0.29000000000000004	3.79
E/LAP-40493	7.25	1.28	0.22	0.6400000000000006	9.39
E/LAP-61092	12.21	2.08	0.42	0.6799999999999997	15.39
E/LAP-64488	14.71	2.25	0.51	0.9199999999999982	18.39
E/LAP-98733	11.55	1.8	0.77	0.4599999999999973	14.579999999999998
E/LEN-44927	6.01	0.94	0.13	0.7500000000000009	7.83
E/LIN-97213	2.05	0.38	0.11	0.2400000000000002	2.78
E/LP1-88641	15.22	2.67	1.31	2.080000000000002	21.28
E/LTN-93878	6.26	1.1	0.43	0.4300000000000015	8.22
E/MAC-42752	2.41	0.38	0.03	0.28000000000000025	3.1
E/MED-39657	21.73	3.99	0.44	4.59	30.75
E/MON-72973	26.06	4.86	1.88	4.390000000000001	37.19
E/MON-85491	5.23	0.92	0.1	1.13	7.38
E/N64-32921	13.27	2.58	0.67	1.9299999999999997	18.45
E/NAV-46895	7.16	1.34	0.14	1.049999999999999	9.69
E/NEE-41490	3.32	0.63	0.3	0.33999999999999986	4.59
E/NET-92841	1.32	0.23	0.05	0.12999999999999967	1.7299999999999998
E/NEW-08016	14.24	2.53	0.91	1.2800000000000011	18.96
E/NEW-32266	9.19	1.58	0.67	0.8499999999999996	12.29
E/NEW-42712	22.28	3.6	1.21	0.7999999999999972	27.89
E/NEW-55841	7.01	1.25	0.1	1.5300000000000011	9.89
E/NEW-66546	1.95	0.32	0.06	0.19999999999999973	2.53
E/NEW-84423	3.6	0.59	0.28	0.27999999999999936	4.75
E/NEW-91184	4.88	0.83	0.27	0.1399999999999988	6.119999999999999
E/NIX-76233	2.32	0.42	0.13	0.15000000000000036	3.02
E/NOO-05585	2.94	0.49	0.14	0.40000000000000036	3.97
E/NOO-83792	5.95	1.02	0.43	0.3699999999999992	7.77
E/NZX-25546	19.43	3.75	1.79	1.9200000000000017	26.89
E/OLY-46384	2.33	0.41	0.21	0.1299999999999999	3.08
E/OPU-85660	5.23	0.97	0.31	0.7800000000000002	7.29
E/ORI-10867	2.27	0.37	0.13	0.14000000000000012	2.91
E/ORI-16445	14.62	2.38	1.1	1.0299999999999976	19.13
E/ORI-71201	5.62	1.01	0.21	0.8799999999999999	7.72
E/ORI-75089	9.38	1.52	0.17	1.2899999999999991	12.36
E/PA--39607	11.73	1.93	0.89	1.1099999999999994	15.66
E/PAY-26689	1.88	0.29	0.05	0.15000000000000036	2.37
E/PHI-08100	2.27	0.41	0.19	0.06999999999999984	2.94
E/PHI-75174	3.96	0.69	0.33	0.549999999999998	5.5299999999999985
E/POL-57413	7.5	1.27	0.18	0.7600000000000016	9.71
E/POL-61164	2.43	0.45	0.07	0.36999999999999966	3.32
E/POW-74469	19.24	3.33	1.19	1.7299999999999969	25.49
E/PRE-17184	21.18	3.55	1.39	0.3999999999999986	26.52
E/PRE-27805	5.8	0.99	0.28	0.3899999999999988	7.459999999999999
E/PYL-05323	8.86	1.56	0.76	0.8000000000000007	11.98
E/PYL-17884	21.56	3.88	0.51	4.66	30.61
E/RCA-40732	3.71	0.64	0.3	0.020000000000000462	4.67
E/RCA-77374	9.36	1.8	0.18	1.8800000000000008	13.22
E/REP-51298	5.68	0.96	0.43	0.7400000000000002	7.81
E/REP-68639	13.75	2.37	0.71	0.5699999999999967	17.4
E/REP-83499	3.0	0.47	0.14	0.20000000000000018	3.81
E/RPD-58846	2.48	0.42	0.18	0.1299999999999999	3.21
E/SAM-30862	1.88	0.31	0.11	0.18000000000000016	2.48
E/SAN-91253	18.37	3.14	0.67	3.9699999999999953	26.15
E/SEA-63271	9.0	1.75	0.47	1.5399999999999991	12.76
E/SEL-35314	8.31	1.42	0.28	1.0500000000000007	11.06
